code,name,sector,market
8551,北日本銀行,銀行業,プライム（内国株式）
8558,東和銀行,銀行業,プライム（内国株式）
8562,福島銀行,銀行業,スタンダード（内国株式）
8563,大東銀行,銀行業,スタンダード（内国株式）
8566,リコーリース,その他金融業,プライム（内国株式）
8570,イオンフィナンシャルサービス,その他金融業,プライム（内国株式）
8572,アコム,その他金融業,スタンダード（内国株式）
8584,ジャックス,その他金融業,プライム（内国株式）
8585,オリエントコーポレーション,その他金融業,プライム（内国株式）
8591,オリックス,その他金融業,プライム（内国株式）
8593,三菱ＨＣキャピタル,その他金融業,プライム（内国株式）
8595,ジャフコ　グループ,証券、商品先物取引業,プライム（内国株式）
8596,九州リースサービス,その他金融業,スタンダード（内国株式）
8600,トモニホールディングス,銀行業,プライム（内国株式）
8601,大和証券グループ本社,証券、商品先物取引業,プライム（内国株式）
8604,野村ホールディングス,証券、商品先物取引業,プライム（内国株式）
8609,岡三証券グループ,証券、商品先物取引業,プライム（内国株式）
8613,丸三証券,証券、商品先物取引業,プライム（内国株式）
8614,東洋証券,証券、商品先物取引業,プライム（内国株式）
8616,東海東京フィナンシャル・ホールディングス,証券、商品先物取引業,プライム（内国株式）
8617,光世証券,証券、商品先物取引業,スタンダード（内国株式）
8622,水戸証券,証券、商品先物取引業,プライム（内国株式）
8624,いちよし証券,証券、商品先物取引業,プライム（内国株式）
8628,松井証券,証券、商品先物取引業,プライム（内国株式）
8630,ＳＯＭＰＯホールディングス,保険業,プライム（内国株式）
8697,日本取引所グループ,その他金融業,プライム（内国株式）
8698,マネックスグループ,証券、商品先物取引業,プライム（内国株式）
8699,ＨＳホールディングス,証券、商品先物取引業,スタンダード（内国株式）
8700,丸八証券,証券、商品先物取引業,スタンダード（内国株式）
8704,トレイダーズホールディングス,証券、商品先物取引業,スタンダード（内国株式）
8705,日産証券グループ,証券、商品先物取引業,スタンダード（内国株式）
8706,極東証券,証券、商品先物取引業,プライム（内国株式）
8707,岩井コスモホールディングス,証券、商品先物取引業,プライム（内国株式）
8708,アイザワ証券グループ,証券、商品先物取引業,プライム（内国株式）
8713,フィデアホールディングス,銀行業,プライム（内国株式）
8714,池田泉州ホールディングス,銀行業,プライム（内国株式）
8715,アニコム　ホールディングス,保険業,プライム（内国株式）
8725,ＭＳ＆ＡＤインシュアランスグループホールディングス,保険業,プライム（内国株式）
8729,ソニーフィナンシャルグループ,保険業,プライム（内国株式）
8737,あかつき本社,証券、商品先物取引業,スタンダード（内国株式）
8739,スパークス・グループ,証券、商品先物取引業,プライム（内国株式）
8742,小林洋行,証券、商品先物取引業,スタンダード（内国株式）
8746,ｕｎｂａｎｋｅｄ,証券、商品先物取引業,スタンダード（内国株式）
8747,豊トラスティ証券,証券、商品先物取引業,スタンダード（内国株式）
8750,第一ライフグループ,保険業,プライム（内国株式）
8766,東京海上ホールディングス,保険業,プライム（内国株式）
8769,アドバンテッジリスクマネジメント,サービス業,スタンダード（内国株式）
8771,イー・ギャランティ,その他金融業,プライム（内国株式）
8772,アサックス,その他金融業,スタンダード（内国株式）
8783,ａｂｃ,その他金融業,スタンダード（内国株式）
8789,フィンテック　グローバル,その他金融業,スタンダード（内国株式）
8793,ＮＥＣキャピタルソリューション,その他金融業,プライム（内国株式）
8795,Ｔ＆Ｄホールディングス,保険業,プライム（内国株式）
8798,アドバンスクリエイト,保険業,プライム（内国株式）
8801,三井不動産,不動産業,プライム（内国株式）
8802,三菱地所,不動産業,プライム（内国株式）
8803,平和不動産,不動産業,プライム（内国株式）
8804,東京建物,不動産業,プライム（内国株式）
8818,京阪神ビルディング,不動産業,プライム（内国株式）
8830,住友不動産,不動産業,プライム（内国株式）
8835,太平洋興発,卸売業,スタンダード（内国株式）
8836,ＲＩＳＥ,不動産業,スタンダード（内国株式）
8841,テーオーシー,不動産業,スタンダード（内国株式）
8844,コスモスイニシア,不動産業,スタンダード（内国株式）
8848,レオパレス２１,不動産業,プライム（内国株式）
8850,スターツコーポレーション,不動産業,プライム（内国株式）
8860,フジ住宅,不動産業,プライム（内国株式）
8864,空港施設,不動産業,スタンダード（内国株式）
8869,明和地所,不動産業,スタンダード（内国株式）
8871,ゴールドクレスト,不動産業,スタンダード（内国株式）
8876,リログループ,サービス業,プライム（内国株式）
8877,エスリード,不動産業,プライム（内国株式）
8881,日神グループホールディングス,不動産業,プライム（内国株式）
8887,シーラホールディングス,不動産業,スタンダード（内国株式）
8891,ＡＭＧホールディングス,不動産業,スタンダード（内国株式）
8892,エスコン,不動産業,プライム（内国株式）
8894,ＲＥＶＯＬＵＴＩＯＮ,不動産業,スタンダード（内国株式）
8897,ＭＩＲＡＲＴＨホールディングス,不動産業,プライム（内国株式）
8898,センチュリー２１・ジャパン,不動産業,スタンダード（内国株式）
8904,ＡＶＡＮＴＩＡ,不動産業,スタンダード（内国株式）
8908,毎日コムネット,不動産業,スタンダード（内国株式）
8912,エリアクエスト,不動産業,スタンダード（内国株式）
8914,エリアリンク,不動産業,スタンダード（内国株式）
8917,ファースト住建,不動産業,スタンダード（内国株式）
8918,ランド,不動産業,スタンダード（内国株式）
8919,カチタス,不動産業,プライム（内国株式）
8920,東祥,サービス業,スタンダード（内国株式）
8923,トーセイ,不動産業,プライム（内国株式）
8927,明豊エンタープライズ,不動産業,スタンダード（内国株式）
8928,穴吹興産,不動産業,スタンダード（内国株式）
8929,青山財産ネットワークス,不動産業,スタンダード（内国株式）
8931,和田興産,不動産業,スタンダード（内国株式）
8934,サンフロンティア不動産,不動産業,プライム（内国株式）
8935,ＦＪネクストホールディングス,不動産業,プライム（内国株式）
8938,グローム・ホールディングス,不動産業,グロース（内国株式）
8944,ランドビジネス,不動産業,スタンダード（内国株式）
8945,サンネクスタグループ,不動産業,スタンダード（内国株式）
8946,ＡＳＩＡＮ　ＳＴＡＲ,不動産業,スタンダード（内国株式）
8995,誠建設工業,不動産業,スタンダード（内国株式）
8996,ハウスフリーダム,不動産業,スタンダード（内国株式）
8999,グランディハウス,不動産業,プライム（内国株式）
9001,東武鉄道,陸運業,プライム（内国株式）
9003,相鉄ホールディングス,陸運業,プライム（内国株式）
9005,東急,陸運業,プライム（内国株式）
